id,x,y,deg,group
098_31,s1.109816750846143,s4.347955625079222,s66.12276033040382,98
098_32,s1.3554194946182327,s1.527074458512991,s246.6185059231468,98
098_33,s4.525998002774729,s2.649363912112526,s66.83011620394706,98
098_34,s4.7973370084953215,s5.542666330842948,s245.669892787236,98
098_35,s2.4962436081980464,s4.408776308675245,s246.37618987162853,98
098_36,s0.21956443400919387,s0.3217342306109822,s246.55511448230027,98
098_37,s3.636160908474198,s3.84729788236446,s247.46761908978908,98
098_38,s4.8031404195449205,s4.987517922617453,s252.18595555631146,98
098_39,s3.388881965968726,s3.211803664130718,s66.88715582646432,98
098_40,s3.376482903637675,s0.31801090354600337,s65.54276190388174,98
098_41,s0.21550889705476062,s2.6649956904258305,s246.86933387356078,98
098_42,s1.1100701448350947,s0.8954969362732106,s66.61420194791219,98
098_43,s1.1094283396086047,s3.7671528097336906,s66.78513444885874,98
098_44,s2.4869870152432987,s0.3739550017603645,s245.5105797273976,98
098_45,s5.661602703484351,s2.0827142110017802,s66.57632148631865,98
098_46,s1.345314462670793,s0.38311490095888134,s245.89094867380538,98
098_47,s4.508674318565626,s0.31844509344623395,s65.21571484812574,98
098_48,s2.492502053866446,s0.9557262469010883,s246.4225037866837,98
098_49,s2.2491533396310914,s0.8982004780576572,s66.43796699894938,98
098_50,s2.252625569300144,s2.0468311517343833,s66.68684347391513,98
098_51,s5.661473663720498,s0.9130277042468592,s66.38443563327144,98
098_52,s3.635190363012804,s1.5315726341146136,s246.45150901725893,98
098_53,s3.6309572791822875,s0.9590035752087209,s246.38003963369124,98
098_54,s4.758859326441976,s0.37226515109321867,s245.7788543849549,98
098_55,s3.6590349311528474,s5.549684912347008,s245.45740006340213,98
098_56,s2.2688505253154,s5.486492111664354,s66.44984665261592,98
098_57,s3.3874190561209234,s0.9014168258037537,s66.42000881455004,98
098_58,s1.09631511265081,s0.31943205934435775,s66.69853646443136,98
098_59,s1.112463476457791,s2.6133822968966003,s66.86888622367957,98
098_60,s3.641602650286584,s4.416623085157335,s247.03650423992826,98
098_61,s3.622390617288305,s0.3713458105539415,s245.1581734008546,98
098_62,s1.122378308789644,s5.492298772778501,s66.28837801657335,98
098_63,s3.6323760155063964,s3.272686126699395,s246.92299641269756,98
098_64,s3.6308039618157704,s2.6972932146499975,s246.82957948503906,98
098_65,s0.2182775546287109,s4.397860493559388,s246.16283949420654,98
098_66,s4.783279287755239,s3.8705801818083785,s248.04760758667044,98
098_67,s1.3689990769552431,s5.549366783117543,s246.39403755954493,98
098_68,s1.3558092941180249,s3.246047559285309,s246.85824597428655,98
098_69,s2.2568245601477877,s4.918490089793246,s66.44091425462454,98
098_70,s5.659213463799222,s0.319207220997109,s66.594717473414,98
098_71,s0.21785721498156202,s4.982609072652167,s246.42730343499852,98
098_72,s3.3919136130960585,s1.473970121727952,s66.45165176885763,98
098_73,s2.501265535118963,s4.977818054721093,s246.7074026716333,98
098_74,s2.494622297776004,s2.681226813586883,s246.82838302160962,98
098_75,s3.392850701350016,s4.349109029373154,s66.3765966855338,98
098_76,s0.2157231104617766,s2.09418244041341,s246.79126186866802,98
098_77,s4.768991817502455,s2.708794772742016,s246.83749950669107,98
098_78,s2.248750161420232,s3.775554707791106,s66.8244727450516,98
098_79,s4.5270533284809,s1.485571475421068,s66.46007700195293,98
098_80,s1.3538117599695074,s0.9535159719089437,s246.43853763025743,98
098_81,s4.547353672779256,s4.913876872350023,s66.81867769320309,98
098_82,s5.661040901949669,s3.2581245847515525,s67.15018541148754,98
098_83,s2.2410957537695504,s0.31920422023562,s65.94794766112557,98
098_84,s3.390454358936425,s2.055899272084621,s66.6811478636622,98
098_85,s2.495680486445383,s2.1054246194289123,s246.68143634820956,98
098_86,s2.4918279347748755,s3.8349427090373127,s246.88617288669548,98
098_87,s4.77064582898359,s1.5436704324371515,s246.43038883151894,98
098_88,s2.250666595483488,s4.346483077758822,s66.3988702145769,98
098_89,s1.1165947129898652,s4.9186919579083,s66.43343571374191,98
098_90,s1.112115671253305,s1.4684761495374243,s66.6714077120485,98
098_91,s2.4950229522852343,s1.5311665255763534,s246.51870629682264,98
098_92,s4.5267061503692405,s3.228552158791394,s66.92274294416836,98
098_93,s1.3540989326217876,s4.404982566606103,s246.32637907883816,98
098_94,s4.770297655340686,s3.2893115096921175,s247.13738655827933,98
098_95,s1.3524579411184803,s3.8262672452302415,s246.81854721519497,98
098_96,s0.2153685551740069,s0.9460403070073812,s246.61418755891066,98
098_97,s4.530088820774526,s0.8930231130651912,s66.37987396601415,98
099_0,s2.628804020259906,s3.2383887774875713,s246.6964697427278,99
099_1,s4.664453459521476,s4.340415842411821,s66.6698472733533,99
099_2,s2.3846637363685885,s4.910959088072,s66.5831053249949,99
099_3,s1.4911491223805866,s0.9378384585618155,s246.69244219413486,99
099_4,s2.39269181462398,s5.483433231298426,s66.252596399982,99
099_5,s5.803158341188502,s4.943383008680446,s66.03766304019354,99
099_6,s3.7673035669603876,s3.2473263626150244,s246.76828705106618,99
099_7,s2.629378806302258,s1.5211938340032864,s246.77819659173372,99
099_8,s5.804378814816766,s1.480648225450117,s66.6185155054423,99
099_9,s1.490312469635643,s3.8066514739679778,s246.6261381799303,99
099_10,s5.804341708345186,s2.057921275647329,s66.81950697837846,99
099_11,s5.793016491703409,s5.52126140725499,s70.68091306993801,99
099_12,s1.2471276345548028,s3.748201129158531,s66.64852387532045,99
099_13,s4.9076295324643775,s4.399148050339539,s246.66986245278497,99
099_14,s2.6283823993830144,s4.390568286244789,s246.60717983078735,99
099_15,s2.3851637263622014,s4.332346485084267,s66.58253139039721,99
099_16,s2.6280978581315693,s4.969316395347808,s246.54003386290583,99
099_17,s1.2464235298174717,s2.599975429981179,s66.70951858351509,99
099_18,s2.6375969551597365,s5.542794989296317,s246.43358896386417,99
099_19,s0.3508030107502495,s2.651096219290264,s246.70995617257972,99
099_20,s3.523638951986478,s3.7634134343404035,s66.66706868603444,99
099_21,s1.4869240227179428,s4.9693172694841605,s246.59670886935578,99
099_22,s2.3822020669733344,s0.30620489069412377,s66.05203379503229,99
099_23,s3.7727626866970114,s0.35613440743239094,s243.89356082612426,99
099_24,s0.3582452325602281,s0.31830305778733375,s246.83498248419437,99
099_25,s3.52613718015006,s1.4684228011915792,s66.77810283202541,99
099_26,s4.664586959813091,s2.622134610009048,s66.82948980001356,99
099_27,s4.663220358129541,s3.1968045814207744,s66.779650259665,99
099_28,s4.9076730594128435,s2.6815964945201443,s246.8920469261309,99
099_29,s4.906538538783941,s3.828068449130391,s246.7889723876458,99
099_30,s1.4898220684086183,s4.385012446529745,s246.58387639624152,99
099_31,s0.3513240657990676,s4.9505730139508,s246.8027682912068,99
099_32,s3.768016955978914,s4.97102297753113,s246.55071431445606,99
099_33,s1.4894965767390747,s2.6586476554387963,s246.69351105785177,99
099_34,s3.524644426099456,s4.913080129609814,s66.52080040286495,99
099_35,s5.804284999988325,s4.345553384794126,s66.70083637848956,99
099_36,s1.2460245541227293,s2.026325683401167,s66.87067212103818,99
099_37,s1.4911252482094997,s1.5095564427956145,s246.8437927056666,99
099_38,s4.906372945391258,s3.256286578690061,s246.77978765744888,99
099_39,s1.2460657975203437,s3.1753060710776437,s66.67696759733298,99
099_40,s4.654475712876775,s0.30326200472083165,s64.21007013265239,99
099_41,s2.386279299839475,s1.4620396560672773,s66.83923476476872,99
099_42,s2.384677222412436,s3.7571802982526687,s66.62550861826895,99
099_43,s1.4888844165963913,s2.085721685614077,s246.87571312053024,99
099_44,s4.91339320856312,s4.97391499362384,s246.6602234257051,99
099_45,s5.804190336958198,s3.7734925910799104,s66.79774958668952,99
099_46,s1.2460755790927749,s4.3262112671735435,s66.81578033384085,99
099_47,s3.7810593668113714,s5.544236878767854,s246.02928297080018,99
099_48,s3.7657663439629823,s4.3995837645607745,s246.62219208759404,99
099_49,s1.24776953387631,s0.878698203792655,s66.7819558641915,99
099_50,s4.908947226368217,s2.106534996869864,s246.82003218041257,99
099_51,s4.666025984905425,s2.047366689569759,s66.81579978574064,99
099_52,s5.804070940415553,s2.6322318726298763,s66.89524517717331,99
099_53,s0.35078517978572665,s3.2261792256482162,s246.67646647380354,99
099_54,s3.525534410657729,s2.6129550246313764,s66.80178920182072,99
099_55,s3.766856612355017,s3.8220867655918562,s246.72599685411524,99
099_56,s1.2481722319449104,s1.4501777794075894,s66.86631694346522,99
099_57,s3.7693473508219872,s1.5273055161353144,s246.70471415268028,99
099_58,s4.908938341278818,s1.532979234706337,s246.61851655095984,99
099_59,s2.6283973376899397,s2.666246637670031,s246.80212578375813,99
099_60,s2.63130559759283,s0.9423149744288026,s246.58005916700358,99
099_61,s4.9096543221797795,s0.3588714682468829,s243.4148953918774,99
099_62,s1.2502364312701764,s5.486215384152257,s66.53321172340651,99
099_63,s2.385718688555103,s3.179766071576928,s66.68076862673422,99
099_64,s0.350810751059978,s1.5028769739091907,s246.86612900154898,99
099_65,s2.62918482031895,s2.0930816089016813,s246.80443857393527,99
099_66,s4.666274374298533,s4.911481428893747,s66.5590753749907,99
099_67,s1.4879976627295237,s0.3649862939364981,s246.0688294989675,99
099_68,s2.385077800586061,s2.607322239054198,s66.69176265978513,99
099_69,s4.665717216713399,s1.4745457026426256,s66.66345813620484,99
099_70,s3.5241356476510597,s3.1884517982191594,s66.7236371544875,99
099_71,s0.3508083707185539,s2.073604406218072,s246.87064313190058,99
099_72,s3.522622920946409,s4.34127173665834,s66.61301323107324,99
099_73,s1.4965762009039385,s5.54342415187139,s246.2715474687957,99
099_74,s4.907507446140338,s0.957868329836321,s246.52439184177229,99
099_75,s1.2422254582879932,s0.3061638318875139,s66.67528580254458,99
099_76,s0.35108885268983353,s4.373876940473138,s246.81555685369494,99
099_77,s3.768522397756866,s2.672088282706922,s246.82026788941266,99
099_78,s2.3879112332635217,s0.8839446084739894,s66.65142692767301,99
099_79,s4.663332699915464,s3.7691399511461023,s66.72550025587594,99
099_80,s3.768636906324744,s2.101044195447666,s246.81581431938514,99
099_81,s5.8039867847854785,s3.202460278763391,s66.81262074558589,99
099_82,s3.5255857162427096,s2.041699231998228,s66.80498373331227,99
099_83,s0.35256108181529155,s5.539989815364872,s246.4084744227648,99
099_84,s1.243611840204839,s4.910920376196249,s66.66244662982518,99
099_85,s2.6281930685125046,s0.36302872421893173,s245.660848896993,99
099_86,s3.519577192748838,s0.30636050349509264,s65.62840182302818,99
099_87,s3.768411752656638,s0.9530498697813398,s246.481739710419,99
099_88,s3.5352723691029735,s5.488563596830581,s65.69098514344637,99
099_89,s3.524763669269973,s0.8947730037502752,s66.59255684154243,99
099_90,s0.35082922835332553,s3.801934784744006,s246.65597795797703,99
099_91,s4.663585313893259,s0.8990227457487431,s66.47766751721622,99
099_92,s2.6278672050941645,s3.815627416555507,s246.65869150630158,99
099_93,s5.803021428279302,s0.9049411589633022,s66.53963177563344,99
099_94,s2.3860381358556357,s2.0337723660796247,s66.87778890287262,99
099_95,s5.793955042364162,s0.3095070035725285,s64.2284858264859,99
099_96,s0.3508196495871238,s0.9318494638433679,s246.7776433535771,99
099_97,s4.68762518738693,s5.46221174537551,s65.89434032589975,99
099_98,s1.4891254695762026,s3.2338784229798305,s246.6807349164635,99
100_0,s2.5776881014533752,s3.169492394955046,s246.69903181839936,100
100_1,s4.613215355603916,s4.271374716409837,s66.65751332196714,100
100_2,s3.473704621235888,s4.843850398863477,s66.52178457258594,100
100_3,s5.753322527678907,s1.4118083602389857,s66.6530122384616,100
100_4,s4.857681412746029,s1.4640071735713065,s246.6535680009115,100
100_5,s5.7538583396064285,s4.274802397444946,s66.71097767225643,100
100_6,s3.7146275360475514,s4.330732089100104,s246.6342966340759,100
100_7,s4.857640781500727,s0.2885698829794904,s244.40364545282443,100
100_8,s0.3034997270169719,s5.4693957019887085,s246.58080599162815,100
100_9,s3.7172150424400754,s0.8840435103640092,s246.46680809466795,100
100_10,s5.75387323621246,s4.8494046475743025,s66.64044138149836,100
100_11,s4.855624325348291,s0.8881004603435689,s246.44637590438197,100
100_12,s4.85639759951618,s2.612665799606871,s246.88049945165017,100
100_13,s4.602561369235171,s0.2352607477452055,s64.22071973440563,100
100_14,s5.752713770930366,s2.5629557169070885,s66.88533526797107,100
100_15,s1.4377511702100865,s2.0168337243993455,s246.87170879501036,100
100_16,s3.717345950069117,s2.603236287753498,s246.8060491771796,100
100_17,s2.3318959392002947,s0.23802225620853562,s66.1214532311634,100
100_18,s1.1959504935013505,s3.679364218815338,s66.65165212817345,100
100_19,s3.7209857838880356,s0.2878256860114488,s243.7399871840787,100
100_20,s5.7531152528859995,s3.7045748021662916,s66.80416901807416,100
100_21,s1.1969508649958602,s1.3814084557006778,s66.85608507555389,100
100_22,s1.4370487313617453,s0.29569713253649976,s246.1278189145189,100
100_23,s2.3364347037668822,s0.8155510488334711,s66.68112092138733,100
100_24,s2.3335847210274823,s4.842003894976047,s66.57541391695526,100
100_25,s2.3340721824378665,s4.263346846287455,s66.58481075170431,100
100_26,s1.4398450088944152,s0.8690940733382492,s246.68929093899692,100
100_27,s1.2009674457199795,s5.417511033685664,s65.94138353579154,100
100_28,s3.7161259229217585,s3.1783726768098033,s246.76520854189562,100
100_29,s2.5781795992548204,s1.4522655692123798,s246.7767756877895,100
100_30,s1.4391536585015654,s3.73777884999374,s246.62939248532894,100
100_31,s1.1950070999273783,s4.257216813999222,s66.78010007439661,100
100_32,s1.192072074901555,s4.841647437919543,s66.79691005404999,100
100_33,s4.858452937494212,s4.901291888497204,s246.64044063328834,100
100_34,s2.5772938611088345,s4.321612817253857,s246.6089987837006,100
100_35,s4.868064086465233,s5.475696445531335,s246.7209854409557,100
100_36,s3.4735326983585932,s0.8258393338258132,s66.59366197219191,100
100_37,s1.1952176934087335,s2.531101616816444,s66.68661451156169,100
100_38,s2.585995267177359,s5.4737526703004855,s246.45234011151285,100
100_39,s0.2996248911878158,s2.5825397998051227,s246.6831390324462,100
100_40,s3.4834242987013084,s5.418400319118182,s66.1082567284144,100
100_41,s3.472502489595686,s3.6945074057876943,s66.66640682645595,100
100_42,s2.577143057501585,s4.900574366252562,s246.5262353300095,100
100_43,s3.4749351498748258,s1.3995218850070648,s66.77144993570096,100
100_44,s5.75211038308054,s3.1348513923199737,s66.8185315625679,100
100_45,s2.5779049979017574,s2.0241558772893997,s246.8241717396029,100
100_46,s5.753430324807295,s1.9884920657155014,s66.81427409397224,100
100_47,s1.4387055536060176,s4.3160008300991315,s246.58818892339104,100
100_48,s4.857887925169176,s2.0375054677485473,s246.81512165427648,100
100_49,s3.716989686518427,s4.901810026526166,s246.5457039965479,100
100_50,s1.4383223766182003,s2.5897572971691347,s246.69542051329051,100
100_51,s1.19487752332,s1.957427558192187,s66.86790573567197,100
100_52,s0.2999988538097035,s4.305425192598803,s246.78526220229458,100
100_53,s1.439835270259473,s1.4407179222374018,s246.84999452410148,100
100_54,s1.194921699186302,s3.106434931629705,s66.67107124488956,100
100_55,s2.3350635230853234,s1.3930998416648115,s66.84361968241336,100
100_56,s0.2995760981661137,s1.4343267235406327,s246.85607072309494,100
100_57,s2.333494996761603,s3.6884631742593177,s66.6286408519706,100
100_58,s4.8564408554098675,s4.330138479863868,s246.6756402558981,100
100_59,s4.612194124841253,s3.127898270259242,s66.78171166569666,100
100_60,s3.727259765817908,s5.474621082776484,s246.13363942225214,100
100_61,s1.1964970746014416,s0.810052790696492,s66.77894017280096,100
100_62,s4.855419160737137,s3.7591944030904485,s246.80442362032863,100
100_63,s4.614898624014976,s1.9783171336168879,s66.82111074227981,100
100_64,s3.4743574504388373,s2.5440710334022034,s66.80018630323093,100
100_65,s0.2995545723402643,s3.157564344386904,s246.6721741023889,100
100_66,s3.7157107893641137,s3.7531797677853995,s246.72470533123894,100
100_67,s1.4359970970392886,s4.900479424631413,s246.56871446118475,100
100_68,s3.7181448892978493,s1.4584060571367436,s246.70449106384422,100
100_69,s2.5772247829936976,s2.5972502829725275,s246.78675019286229,100
100_70,s2.5798842227497687,s0.8740035898953549,s246.58829379619,100
100_71,s4.621662389291952,s5.417024981261448,s66.048566400923,100
100_72,s2.334590462217144,s3.1108677032306593,s66.67943266448503,100
100_73,s4.855184278991616,s3.186981669297198,s246.78524105783958,100
100_74,s4.6149688036608705,s4.842711968800939,s66.56450208957091,100
100_75,s2.3339461178631566,s2.538372330329365,s66.69551464384455,100
100_76,s3.473000785282841,s3.1194930623831922,s66.7203256174995,100
100_77,s4.614581362412107,s1.4055304032861582,s66.65939657290477,100
100_78,s3.471445652440253,s4.272389824116358,s66.6098404852907,100
100_79,s0.2995800411486309,s2.004951028519611,s246.8672034390695,100
100_80,s1.445381572991866,s5.473535184229357,s246.15064235577415,100
100_81,s1.1911556202783726,s0.23756644743559047,s66.67097860186573,100
100_82,s3.717397439742587,s2.032136255034,s246.82259462580396,100
100_83,s4.6121923118167425,s3.7001778849223426,s66.72563913891167,100
100_84,s0.29996622201679873,s4.881840876660988,s246.81528306280507,100
100_85,s4.613238126197716,s2.553299425310221,s66.81239425745542,100
100_86,s3.474431158350813,s1.972803572721987,s66.82427869784897,100
100_87,s0.30215697501612576,s0.26632826992427144,s246.4200357602299,100
100_88,s2.577057167652702,s0.29381082519138785,s245.78477286255236,100
